Make,Model_Year,Fuel_Type,Transmission,Engine_Capacity,Kms_Driven,Price,Url,Description
MG,2021,Petrol,Automatic,1500cc,1 km,5950000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-islamabad-5335326,MG HS 2021 for sale in Islamabad
MG,2021,Petrol,Automatic,1500cc,800 km,6025000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-karachi-5335265,MG HS 2021 for sale in Karachi
MG,2021,Petrol,Automatic,1500cc,10 km,6150000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-lahore-5335186,MG HS 2021 for sale in Lahore
MG,2021,Petrol,Automatic,1500cc,200 km,6125000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-lahore-5334955,MG HS 2021 for sale in Lahore
MG,2021,Petrol,Automatic,1500cc,1 km,5950000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-karachi-5334849,MG HS 2021 for sale in Karachi
MG,2021,Petrol,Automatic,1500cc,10 km,6125000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-lahore-4741159,MG HS 2021 for sale in Lahore
MG,2021,Petrol,Automatic,1500cc,100 km,6100000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-islamabad-5327252,MG HS 2021 for sale in Islamabad
MG,2021,Petrol,Automatic,1500cc,20 km,6025000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-islamabad-5327208,MG HS 2021 for sale in Islamabad
MG,2021,Petrol,Automatic,1500cc,63 km,6000000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-karachi-5285635,MG HS 2021 for sale in Karachi
MG,2021,Petrol,Automatic,1500cc,30 km,6100000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-lahore-5326073,MG HS 2021 for sale in Lahore
MG,2021,Petrol,Automatic,1500cc,"3,100 km",6050000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-lahore-5325950,MG HS 2021 for sale in Lahore
MG,2021,Petrol,Automatic,1500cc,"4,700 km",5825000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-karachi-5325909,MG HS 2021 for sale in Karachi
MG,2021,Petrol,Automatic,1500cc,10 km,5999000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-lahore-4581518,MG HS 2021 for sale in Lahore
MG,2021,Petrol,Automatic,1500cc,25 km,6200000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-islamabad-4769666,MG HS 2021 for sale in Islamabad
MG,2021,Petrol,Automatic,1500cc,1 km,6100000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-sialkot-5334832,MG HS 2021 for sale in Sialkot
MG,2021,Petrol,Automatic,1500cc,728 km,6000000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-lahore-5334596,MG HS 2021 for sale in Lahore
MG,2021,Petrol,Automatic,1500cc,"3,600 km",5850000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-lahore-5333892,MG HS 2021 for sale in Lahore
MG,2021,Petrol,Automatic,1500cc,50 km,6250000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-islamabad-5333862,MG HS 2021 for sale in Islamabad
MG,2021,Petrol,Automatic,1500cc,10 km,6175000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-islamabad-5333620,MG HS 2021 for sale in Islamabad
MG,2021,Petrol,Automatic,1500cc,50 km,6100000,https://www.pakwheels.com/used-cars/mg-other-2021-for-sale-in-faisalabad-5333408,MG Other 2021 for sale in Faisalabad
MG,2021,Petrol,Automatic,1500cc,"2,500 km",5865000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-gujranwala-5333086,MG HS 2021 for sale in Gujranwala
MG,2021,Petrol,Automatic,1500cc,500 km,6050000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-lahore-5333066,MG HS 2021 for sale in Lahore
MG,2021,Petrol,Automatic,1500cc,12 km,6200000,https://www.pakwheels.com/used-cars/mg-other-2021-for-sale-in-islamabad-5332941,MG Other 2021 for sale in Islamabad
MG,2021,Petrol,Automatic,1500cc,58 km,6200000,https://www.pakwheels.com/used-cars/mg-other-2021-for-sale-in-islamabad-5332711,MG Other 2021 for sale in Islamabad
MG,2021,Petrol,Automatic,1500cc,"7,000 km",5800000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-lahore-4978324,MG HS 2021 for sale in Lahore
MG,2021,Petrol,Automatic,1500cc,"1,800 km",6190000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-lahore-5332505,MG HS 2021 for sale in Lahore
MG,2021,Petrol,Automatic,1500cc,40 km,6070000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-islamabad-5332433,MG HS 2021 for sale in Islamabad
MG,2021,Petrol,Automatic,1500cc,15 km,6050000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-islamabad-5332324,MG HS 2021 for sale in Islamabad
MG,2021,Petrol,Automatic,1500cc,50 km,6000000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-islamabad-5332166,MG HS 2021 for sale in Islamabad
MG,2021,Petrol,Automatic,1500cc,300 km,4500000,https://www.pakwheels.com/used-cars/mg-zs-2021-for-sale-in-sahiwal-5331765,MG ZS 2021 for sale in Sahiwal
MG,2021,Petrol,Automatic,1500cc,35 km,6100000,https://www.pakwheels.com/used-cars/mg-other-2021-for-sale-in-karachi-5331647,MG Other 2021 for sale in Karachi
MG,2021,Petrol,Automatic,1500cc,"13,000 km",5950000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-islamabad-5331622,MG HS 2021 for sale in Islamabad
MG,2021,Petrol,Automatic,1500cc,600 km,4500000,https://www.pakwheels.com/used-cars/mg-other-2021-for-sale-in-karachi-5331614,MG Other 2021 for sale in Karachi
MG,2021,Petrol,Automatic,1500cc,10 km,6250000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-lahore-5331571,MG HS 2021 for sale in Lahore
MG,2021,Petrol,Automatic,1500cc,"3,200 km",6000000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-islamabad-5331522,MG HS 2021 for sale in Islamabad
MG,2021,Petrol,Automatic,1500cc,30 km,6150000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-islamabad-5331493,MG HS 2021 for sale in Islamabad
MG,2021,Petrol,Automatic,1500cc,"1,230 km",6350000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-lahore-5330118,MG HS 2021 for sale in Lahore
MG,2021,Petrol,Automatic,1500cc,1 km,5925000,https://www.pakwheels.com/used-cars/mg-other-2021-for-sale-in-lahore-5330672,MG Other 2021 for sale in Lahore
MG,2021,Petrol,Automatic,1500cc,10 km,6100000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-islamabad-5331309,MG HS 2021 for sale in Islamabad
